,date,portfolio_value,cash,positions_value,num_positions,daily_return
27,2021-12-14,100000,100000,0,0,0.0
28,2021-12-15,100000,100000,0,0,0.0
29,2021-12-16,100000,100000,0,0,0.0
30,2021-12-17,100000,100000,0,0,0.0
31,2021-12-20,100000,100000,0,0,0.0
32,2021-12-21,100000,100000,0,0,0.0
33,2021-12-22,100000,100000,0,0,0.0
34,2021-12-23,100000,100000,0,0,0.0
35,2021-12-24,100000,100000,0,0,0.0
36,2021-12-27,100000,100000,0,0,0.0
37,2021-12-28,100000,100000,0,0,0.0
38,2021-12-29,100000,100000,0,0,0.0
39,2021-12-30,100000,100000,0,0,0.0
40,2021-12-31,100000,100000,0,0,0.0
41,2022-01-03,100000,100000,0,0,0.0
42,2022-01-04,100000,100000,0,0,0.0
43,2022-01-05,100000,100000,0,0,0.0
44,2022-01-06,100000,100000,0,0,0.0
45,2022-01-07,100000,100000,0,0,0.0
46,2022-01-10,100000,100000,0,0,0.0
47,2022-01-11,100000,100000,0,0,0.0
48,2022-01-12,100000,100000,0,0,0.0
49,2022-01-13,100000,100000,0,0,0.0
50,2022-01-14,100000,100000,0,0,0.0
51,2022-01-17,100000,100000,0,0,0.0
52,2022-01-18,100000,100000,0,0,0.0
53,2022-01-19,100000,100000,0,0,0.0
54,2022-01-20,100000,100000,0,0,0.0
55,2022-01-21,100000,100000,0,0,0.0
56,2022-01-24,100000,100000,0,0,0.0
57,2022-01-25,100000,100000,0,0,0.0
58,2022-01-26,100000,100000,0,0,0.0
59,2022-01-27,100000,100000,0,0,0.0
60,2022-01-28,100000,100000,0,0,0.0
61,2022-01-31,100000,100000,0,0,0.0
62,2022-02-01,100000,100000,0,0,0.0
63,2022-02-02,100000,100000,0,0,0.0
64,2022-02-03,100000,100000,0,0,0.0
65,2022-02-04,100000,100000,0,0,0.0
66,2022-02-07,100000,100000,0,0,0.0
67,2022-02-08,100000,100000,0,0,0.0
68,2022-02-09,100000,100000,0,0,0.0
69,2022-02-10,100000,100000,0,0,0.0
70,2022-02-11,100000,100000,0,0,0.0
71,2022-02-14,100000,100000,0,0,0.0
72,2022-02-15,100000,100000,0,0,0.0
73,2022-02-16,100000,100000,0,0,0.0
74,2022-02-17,100000,100000,0,0,0.0
75,2022-02-18,100000,100000,0,0,0.0
76,2022-02-21,100000,100000,0,0,0.0
77,2022-02-22,100000,100000,0,0,0.0
78,2022-02-23,100000,100000,0,0,0.0
79,2022-02-24,100000,100000,0,0,0.0
80,2022-02-25,100000,100000,0,0,0.0
81,2022-02-28,100000,100000,0,0,0.0
82,2022-03-01,100000,100000,0,0,0.0
83,2022-03-02,100000,100000,0,0,0.0
84,2022-03-03,100000,100000,0,0,0.0
85,2022-03-04,100000,100000,0,0,0.0
86,2022-03-07,100000,100000,0,0,0.0
87,2022-03-08,100000,100000,0,0,0.0
88,2022-03-09,100000,100000,0,0,0.0
89,2022-03-10,100000,100000,0,0,0.0
90,2022-03-11,100000,100000,0,0,0.0
91,2022-03-14,100000,100000,0,0,0.0
92,2022-03-15,100000,100000,0,0,0.0
93,2022-03-16,100000,100000,0,0,0.0
94,2022-03-17,100000,100000,0,0,0.0
95,2022-03-18,100000,100000,0,0,0.0
96,2022-03-21,100000,100000,0,0,0.0
97,2022-03-22,100000,100000,0,0,0.0
98,2022-03-23,100000,100000,0,0,0.0
99,2022-03-24,100000,100000,0,0,0.0
100,2022-03-25,100000,100000,0,0,0.0
101,2022-03-28,100000,100000,0,0,0.0
102,2022-03-29,100000,100000,0,0,0.0
103,2022-03-30,100000,100000,0,0,0.0
104,2022-03-31,100000,100000,0,0,0.0
105,2022-04-01,100000,100000,0,0,0.0
106,2022-04-04,100000,100000,0,0,0.0
107,2022-04-05,100000,100000,0,0,0.0
108,2022-04-06,100000,100000,0,0,0.0
109,2022-04-07,100000,100000,0,0,0.0
110,2022-04-08,100000,100000,0,0,0.0
111,2022-04-11,100000,100000,0,0,0.0
112,2022-04-12,100000,100000,0,0,0.0
113,2022-04-13,100000,100000,0,0,0.0
114,2022-04-14,100000,100000,0,0,0.0
115,2022-04-15,100000,100000,0,0,0.0
116,2022-04-18,100000,100000,0,0,0.0
117,2022-04-19,100000,100000,0,0,0.0
118,2022-04-20,100000,100000,0,0,0.0
119,2022-04-21,100000,100000,0,0,0.0
120,2022-04-22,100000,100000,0,0,0.0
121,2022-04-25,100000,100000,0,0,0.0
122,2022-04-26,100000,100000,0,0,0.0
123,2022-04-27,100000,100000,0,0,0.0
124,2022-04-28,100000,100000,0,0,0.0
125,2022-04-29,100000,100000,0,0,0.0
126,2022-05-02,100000,100000,0,0,0.0
127,2022-05-03,100000,100000,0,0,0.0
128,2022-05-04,100000,100000,0,0,0.0
0,2022-05-04,100000,100000,0,0,0.0
1,2022-05-05,100000,100000,0,0,0.0
2,2022-05-06,100000,100000,0,0,0.0
